id,question,answers,noise_rate,generation,correct,is_rejection,is_error_detected
115,Who acquired a stake in FromSoftware?,"['Sony', 'Tencent']",0.4,"Sony and Tencent acquired a combined 30% stake in FromSoftware. Sony acquired 14.09% of the shares, while Tencent, through its subsidiary Sixjoy, purchased 16.25%. The remaining 69.66% of the shares remained with Kadokawa Corporation, the parent company of FromSoftware.",1,0,0
116,Who is the new Coach for The Voice Season 22?,['Camila Cabello'],0.4,"The new Coach for The Voice Season 22 is Camila Cabello. This information is consistent across all provided documents, with Doc 1 announcing her new role, Doc 3 introducing her as a new Coach, and Doc 4 confirming her as the perfect fit for the role.",1,0,0
117,What was the unemployment rate in August 2022 in U.S.?,"['3.7%', '3.7 percent']",0.4,"The unemployment rate in the U.S. in August 2022 was 3.8%, as stated in Doc 3 and confirmed by Doc 5.",0,0,0
118,Who did Serena Williams lose to in her last match at the U.S. Open?,['Ajla Tomljanovic'],0.4,Serena Williams lost to Ajla Tomljanovic in her last match at the U.S. Open.,1,0,0
119,How many people were injured in the shuttle van accident on Palisades Interstate Parkway?,"['Eight', '8']",0.4,"Eight people were injured in the shuttle van accident on Palisades Interstate Parkway. This information is consistent across all the provided documents (Doc 1, Doc 3, Doc 4, and Doc 5).",1,0,0
120,Who is the head coach of Virginia Tech football?,['Brent Pry'],0.4,"The head coach of Virginia Tech football is Brent Pry. This information is supported by Doc 2, which states that Penn State defensive coordinator Brent Pry has been named the new head football coach at Virginia Tech.",1,0,0
121,How did Tanya Pardazi die?,"['sky diving accident', 'skydiving accident']",0.4,"Tanya Pardazi died in a skydiving accident. During her first solo dive after completing a skydiving course with Skydive Toronto, she encountered a fatal emergency situation where she released a quickly rotating main parachute at a low altitude without providing enough time or altitude for the reserve parachute to inflate. This resulted in fatal injuries.",1,0,0
122,Who was named interim coach for Nebraska's 2022 season?,['Mickey Joseph'],0.4,Mickey Joseph was named interim coach for Nebraska's 2022 season. This information is consistent across all documents provided.,1,0,0
123,What is the release date of Jackie Evancho's album Carousel of Time?,"['September 9', 'Sep 9', 'Sep. 9', '9 September', '9 Sep', '9 Sep.', 'Sept 9', 'Sept. 9', '9 Sept', '9 Sept.']",0.4,"Carousel of Time by Jackie Evancho was released on September 9, 2022.",1,0,0
124,Which companies are part of MATANA?,"['Microsoft', 'Apple', 'Tesla', 'Alphabet', 'Nvidia', 'Amazon']",0.4,"The companies that are part of MATANA are Microsoft (NASDAQ: MSFT), Apple (NASDAQ: AAPL), Tesla (NASDAQ: TSLA), Alphabet (NASDAQ: GOOG), Nvidia (NASDAQ: NVDA), and Amazon (NASDAQ: AMZN). These companies are recognized for their significant market presence, innovation, and dominance in their respective sectors.",1,0,0
125,Which animated series won the Emmy Award for Best Animated Program?,['Arcane'],0.4,"Arcane won the Emmy Award for Best Animated Program. This information is consistent across Documents 1, 4, and 5.",1,0,0
126,How many teams will be included in the expanded College Football Playoff?,['12'],0.4,The expanded College Football Playoff will include 12 teams.,1,0,0
127,Which team will host nation Qatar play against in the opening match of the 2022 World Cup?,['Ecuador'],0.4,Qatar will play against Ecuador in the opening match of the 2022 World Cup.,1,0,0
128,Where did Leonard Francis escape from?,['San Diego'],0.4,Leonard Francis escaped from his home in the Torrey Highlands community of San Diego.,1,0,0
129,When does the 2022 NFL Football Season begin?,"['September 8', 'Sep 8', 'Sep. 8', '8 September', '8 Sep', '8 Sep.', 'Sept 8', 'Sept. 8', '8 Sept', '8 Sept.']",0.4,"The 2022 NFL Football Season begins on September 8, 2022. This information is consistent across all documents provided, specifically mentioned in Doc 3 and Doc 5.",1,0,0
130,When did Meta Connect take place?,"['October 11', 'Oct 11', 'Oct. 11', '11 October', '11 Oct', '11 Oct.']",0.4,"Meta Connect took place on October 11, 2022.",1,0,0
131,How much is the fine that Meta is facing for failing to safeguard children's information on Instagram?,['405 million euros'],0.4,"Meta is facing a fine of 405 million euros, or just over $400 million, for failing to safeguard children's information on Instagram.",1,0,0
132,When was Gotham Knights released?,"['October 21', 'Oct 21', 'Oct. 21', '21 October', '21 Oct', '21 Oct.']",0.4,"Gotham Knights was released on October 21, 2022.",1,0,0
133,How did Bernard Shaw die?,['pneumonia'],0.4,"Bernard Shaw died from pneumonia on Wednesday, as stated in Documents [Doc 2] and [Doc 3].",1,0,0
134,When did Queen Elizabeth II die?,"['September 8', 'Sep 8', 'Sep. 8', '8 September', '8 Sep', '8 Sep.', 'Sept 8', 'Sept. 8', '8 Sept', '8 Sept.']",0.4,"Queen Elizabeth II died on September 8, 2022.",1,0,0
135,Where did Queen Elizabeth II die?,['Balmoral'],0.4,"Queen Elizabeth II died at Balmoral Castle in Ballater, Scotland. This information is confirmed by the documents [Doc 4] and [Doc 5].",1,0,0
136,who did Alcaraz beat in U.S. Open 2022 Men's Semifinals?,['Frances Tiafoe'],0.4,Alcaraz beat Frances Tiafoe in the U.S. Open 2022 Men's Semifinals.,1,0,0
137,when did king charles iii get crowned?,"['May 6 2023', 'May 6, 2023', 'May. 6, 2023', 'May 6, 2023', '6 May 2023', '6 May, 2023', '6 May., 2023', '6 May, 2023']",0.4,"King Charles III was crowned on May 6, 2023. The information provided in the documents confirms this date. There are no factual errors in the provided documents regarding the coronation of King Charles III.",1,0,0
138,"What is Trace Adkins' role in ""Monarch""?",['Albie Roman'],0.4,"Trace Adkins plays the role of Albie Roman in the TV series ""Monarch."" Albie Roman is described as the reigning King of Country Music and husband of Dottie Cantrell Roman, who is known as the tough-as-nails Queen of Country Music. They have created a country music dynasty together. Adkins' character is central to the series, which revolves around the Roman family's legacy and their struggles in the country music industry.",1,0,0
139,When does the iPhone 14 Plus release?,"['October 7', 'Oct 7', 'Oct. 7', 'October 7', '7 October', '7 Oct', '7 Oct.', '7 October']",0.4,"The iPhone 14 Plus was made available on October 7, 2022.",1,0,0
140,Who stars as Susie Wallis in Susie Searches?,['Kiersey Clemons'],0.4,Kiersey Clemons stars as Susie Wallis in Susie Searches. This information is confirmed in Doc 3 and Doc 5.,1,0,0
141,What is the new product at Chick-fil-A in fall 2022?,['Autumn Spice Milkshake'],0.4,"The new product at Chick-fil-A in fall 2022 is the Autumn Spice Milkshake. This new milkshake flavor, which mixes rich flavors like cinnamon with crunchy bits of brown sugar cookies, is available nationwide from September 12 through November 12, while supplies last. The Grilled Spicy Deluxe Sandwich is also returning during this period.",1,0,0
142,Which team will Kyle Busch join in 2023?,['Richard Childress Racing'],0.4,"Kyle Busch will join Richard Childress Racing in 2023. This information is confirmed in Document [Doc 5], which states that Richard Childress Racing announced Kyle Busch's move to their team for the 2023 NASCAR Cup Series.",1,0,0
143,What is men's year-end No 1 in tennis in 2022?,['Carlos Alcaraz'],0.4,"Carlos Alcaraz is set to become the youngest year-end No. 1 in the history of men's tennis in 2022. He achieved this feat after Rafael Nadal was eliminated from the ATP Finals, making him the first teen to accomplish this milestone. Alcaraz, at the age of 19 years and 214 days, surpassed Lleyton Hewitt's record from 2001. Despite missing the ATP Finals due to an injury, Alcaraz's accomplishment still stands.",1,0,0
144,Who was playing Lex Luthor in Titans?,['Titus Welliver'],0.4,"In Titans, the character Lex Luthor was played by Titus Welliver. This information is consistent across all provided documents, specifically mentioned in Doc 1 and further confirmed in Doc 5, where it discusses Welliver's portrayal of Lex Luthor and the dynamics of his character in the show.",1,0,0
145,What is Columbia University's QS ranking in 2023?,['22'],0.4,Columbia University's QS ranking in 2023 was 22nd.,1,0,0
146,Who was the first Asian man to win Lead Actor in a Drama Series?,['Lee Jung-jae'],0.4,Lee Jung-jae was the first Asian man to win the Emmy award for best male actor in a drama. He won for playing the main role of Seong Gi-hun in the Netflix show Squid Game.,1,0,0
147,How much did Google acquire Mandiant for?,['5.4 billion'],0.4,Google acquired Mandiant for $5.4 billion.,1,0,0
148,What was the inflation rate in the U.S. in August 2022?,['8.3%'],0.4,"The inflation rate in the U.S. in August 2022 was 8.3%, as stated in Doc 3 and confirmed by Doc 5.",1,0,0
149,Who is receiving the 39th Walter Cronkite Award for Excellence in Journalism?,['Gayle King'],0.4,Gayle King is receiving the 39th Walter Cronkite Award for Excellence in Journalism.,1,0,0
150,What is the name of the sequel to The Legend of Zelda: Breath of the Wild?,['Tears of the Kingdom'],0.4,The sequel to The Legend of Zelda: Breath of the Wild is called The Legend of Zelda: Tears of the Kingdom.,1,0,0
151,when was The Legend of Zelda: Tears of the Kingdom released?,"['May 12 2023', 'May 12, 2023', 'May. 12, 2023', 'May 12, 2023', '12 May 2023', '12 May, 2023', '12 May., 2023', '12 May, 2023']",0.4,"The Legend of Zelda: Tears of the Kingdom was released on May 12, 2023. This information is confirmed by Documents 1 and 2.",1,0,0
152,When was Hocus Pocus 2 released on Disney+?,"['September 30', 'Sep 30', 'Sep. 30', '30 September', '30 Sep', '30 Sep.', 'Sept 30', 'Sept. 30', '30 Sept', '30 Sept.']",0.4,"Hocus Pocus 2 was released on Disney+ on September 30, 2022.",1,0,0
153,When is ACL 2023 taking place?,"['July 9', 'Jul 9', 'Jul. 9', '9 July', '9 Jul', '9 Jul.']",0.4,"ACL 2023 is taking place from July 9th to July 14th, 2023, as stated in Document [Doc 5].",1,0,0
154,Where is ACL 2023 taking place?,['Toronto'],0.4,"ACL 2023 is taking place in Toronto, Canada. This information is consistent across Documents 2 and 4.",1,0,0
155,When is EMNLP 2023 taking place?,"['December 6', 'Dec 6', 'Dec. 6', '6 December', '6 Dec', '6 Dec.']",0.4,"EMNLP 2023 is taking place from December 6th to December 10th, 2023, as stated in Document [Doc 2] and confirmed by Document [Doc 4].",1,0,0
156,Where is EMNLP 2023 taking place?,['Singapore'],0.4,EMNLP 2023 is taking place in Singapore.,1,0,0
157,What is the starting price for Virginia Tech 2023 football season tickets?,['$350'],0.4,"The starting price for Virginia Tech 2023 football season tickets is $350 per ticket. This information can be found in Document [Doc 2], which states, ""Season tickets are currently on sale and start at $350.""",1,0,0
158,What is the date of the Wine OFF the Fox benefit concert?,"['October 22', 'Oct 22', 'Oct. 22', '22 October', '22 Oct', '22 Oct.']",0.4,"The Wine OFF the Fox benefit concert is scheduled for Saturday, October 22.",1,0,0
159,When is the funeral of Queen Elizabeth II?,"['September 19', 'Sep 19', 'Sep. 19', '19 September', '19 Sep', '19 Sep.', 'Sept 19', 'Sept. 19', '19 Sept', '19 Sept.']",0.4,"The funeral of Queen Elizabeth II took place on September 19, 2022.",1,0,0
160,Where did Queen Elizabeth II's state funeral take place?,['Westminster Abbey'],0.4,"Queen Elizabeth II's state funeral took place at Westminster Abbey on Monday, 19th September 2022.",1,0,0
161,Who were the top two contestants in the America's Got Talent Season 17 finale?,"['Mayyas', 'Kristy Sellars']",0.4,"The top two contestants in the America's Got Talent Season 17 finale were Mayyas and Kristy Sellars. Mayyas won the season, while Kristy Sellars finished as the runner-up.",1,0,0
162,When is MotorCity Cage Night XII?,"['November 18', 'Nov 18', 'Nov. 18', '18 November', '18 Nov', '18 Nov.']",0.4,"MotorCity Cage Night XII is on Friday, November 18, 2022. This information is found in both Document [Doc 1] and Document [Doc 4].",1,0,0
163,How many people died in the mid-air collision in Boulder County?,"['Three', '3']",0.4,Three people died in the mid-air collision in Boulder County. This information is confirmed by the Boulder County Sheriff's Office (Doc 2) and the Boulder County Coroner's office (Doc 5).,1,0,0
164,Who is Italy's first female prime minister?,['Giorgia Meloni'],0.4,Giorgia Meloni is Italy's first female prime minister.,1,0,0
165,What caused Ben Davies to be unavailable for Wales in the upcoming Nations League matches?,"['Knee', 'injury']",0.4,Ben Davies was unavailable for Wales in the upcoming Nations League matches due to a small leg fracture he sustained. This injury occurred during a Champions League defeat by Sporting Lisbon while playing for Tottenham. The injury is expected to keep him out for around three weeks.,1,0,0
166,Who won the WNBA Finals 2022?,['Aces'],0.4,"The Las Vegas Aces won the WNBA Finals 2022. They defeated the Connecticut Sun in a best-of-five championship series, claiming their first WNBA Championship in franchise history. This victory also made Becky Hammon the first rookie head coach to win the WNBA Title.",1,0,0
167,When did the Golden Globe Awards 2023 take place?,"['January 10', 'Jan 10', 'Jan. 10', '10 January', '10 Jan', '10 Jan.']",0.4,"The Golden Globe Awards 2023 took place on January 10, 2023. This information is consistent across all provided documents (Doc 1, Doc 2, Doc 4, and Doc 5). There are no factual errors in the provided documents regarding the date of the event.",1,0,0
168,What is the release date of the Pixel Watch?,"['October 13', 'Oct 13', 'Oct. 13', '13 October', '13 Oct', '13 Oct.']",0.4,"The Pixel Watch was released on October 13, 2022.",1,0,0
169,Who was honored with a Lifetime Professional Achievement Award at the Seton Hall's Center for Sports Media Gala?,['Robin Roberts'],0.4,"Robin Roberts was honored with a Lifetime Professional Achievement Award at the Seton Hall's Center for Sports Media Gala. This information is consistent across Documents 1, 2, and 4.",1,0,0
170,Who performed at the Super Bowl LVII Halftime Show?,['Rihanna'],0.4,"Rihanna performed at the Super Bowl LVII Halftime Show. This information is confirmed in Doc 3, which states, ""On September 25, 2022, the NFL announced that Rihanna would headline the halftime show.""",1,0,0
171,when did Shinzo Abe die?,"['July 8 2022', 'Jul 8, 2022', 'Jul. 8, 2022', 'July 8, 2022', '8 July 2022', '8 Jul, 2022', '8 Jul., 2022', '8 July, 2022']",0.4,"Shinzo Abe died on July 8, 2022. This information is consistent across all provided documents (Doc 1, Doc 3, Doc 4, and Doc 5). There are no factual errors in the provided documents regarding the date of his death.",1,0,0
172,who killed Shinzo Abe?,['Tetsuya Yamagami'],0.4,"Tetsuya Yamagami, the unemployed 41-year-old who confessed to assassinating Shinzo Abe, killed the former Japanese Prime Minister. This information is consistent across the documents provided, specifically in Doc 3 and Doc 5.",1,0,0
173,when was the State funeral of Shinzo Abe,"['September 27 2022', 'Sep 27, 2022', 'Sep. 27, 2022', 'September 27, 2022', '27 September 2022', '27 Sep, 2022', '27 Sep., 2022', '27 September, 2022', 'Sept 27, 2022', 'Sept. 27, 2022', '27 Sept, 2022', '27 Sept., 2022']",0.4,"The state funeral of Shinzo Abe took place on Tuesday, September 27, 2022.",1,0,0
174,What is the title of House of the Dragon's sixth episode?,['The Princess and the Queen'],0.4,"The title of House of the Dragon's sixth episode is ""The Princess and the Queen.""",1,0,0
175,Who has acquired Times Square Grand Slam?,['EVO Entertainment Group'],0.4,"Austin-based EVO Entertainment Group has acquired Times Square Grand Slam. This information is consistent across Documents 1, 2, and 4. There are no factual errors in the provided documents regarding the acquisition of Times Square Grand Slam.",1,0,0
176,When is the premiere date of Derry Girls Season 3?,"['October 7', 'Oct 7', 'Oct. 7', '7 October', '7 Oct', '7 Oct.']",0.4,"The premiere date of Derry Girls Season 3 is October 7, as confirmed by Netflix and mentioned in Doc 2 and Doc 4.",1,0,0
177,Who was awarded the 2022 Nobel Prize for Physiology and Medicine?,"['Svante Pääbo', 'Svante Paabo']",0.4,"Svante Pääbo was awarded the 2022 Nobel Prize in Physiology or Medicine. This information is consistent across Documents 3, 4, and 5.",1,0,0
178,who was awarded the 2022 nobel prize in literature?,['Annie Ernaux'],0.4,"Annie Ernaux was awarded the 2022 Nobel Prize in Literature. This information is consistent across Documents 1, 2, and 5.",1,0,0
179,Who is the new CEO of Fox Entertainment?,['Rob Wade'],0.4,The new CEO of Fox Entertainment is Rob Wade. He was previously the President of Alternative Entertainment and Specials at Fox Entertainment and has been promoted to the CEO position.,1,0,0
180,Who won the Japanese Grand Prix 2022?,['Max Verstappen'],0.4,Max Verstappen won the Japanese Grand Prix in 2022.,1,0,0
181,who played Adrianna Tomaz in Black Adam?,['Sarah Shahi'],0.4,"Sarah Shahi played Adrianna Tomaz in Black Adam. This information is confirmed in Doc 3 and Doc 5, which mention her role in the film and her backstory as Adrianna Tomaz.",1,0,0
182,Who stars as Dr. Ben Seong in the Quantum Leap revival?,['Raymond Lee'],0.4,"Raymond Lee stars as Dr. Ben Seong in the Quantum Leap revival. This information is consistent across all the provided documents (Doc 1, Doc 2, Doc 3, and Doc 5).",1,0,0
183,What is the price of RTX 4090 GPU?,"['$1599', '$1,599']",0.4,"The Nvidia GeForce RTX 4090 GPU has a starting price of $1,599 USD. This information is consistent across Documents 1, 2, and 3.",1,0,0
184,What is the release date of Sweetwater?,"['April 14 2023', 'Apr 14, 2023', 'Apr. 14, 2023', 'April 14, 2023', '14 April 2023', '14 Apr, 2023', '14 Apr., 2023', '14 April, 2023']",0.4,"The release date of Sweetwater is Friday, April 14, 2023. This information is confirmed by Doc 5, which states that Sweetwater was a Nationwide release in 2023 on the specified date.",1,0,0
185,When did the Google Pixel Watch start sell?,"['October 13', 'Oct 13', 'Oct. 13', '13 October', '13 Oct', '13 Oct.']",0.4,"The Google Pixel Watch started selling on October 13, 2022. This information is consistent across Documents 1, 2, 3, 4, and 5.",1,0,0
186,Who is the recipient of the 2022 Tom Hanks Caregiver Champion Award?,['Savannah Guthrie'],0.4,"The recipient of the 2022 Tom Hanks Caregiver Champion Award is Savannah Guthrie, co-anchor of TODAY at NBC News. This information is confirmed in Doc 3 and Doc 5.",1,0,0
187,Who is the president of the Prospect Park Alliance?,['Morgan Monaco'],0.4,"Morgan Monaco is the president of the Prospect Park Alliance. She was named to this position by the Alliance and NYC Parks, and she brings a wealth of experience in public service, community development, and environmental sustainability. Monaco has deep Brooklyn ties and has previously served as the executive director of the Red Hook Initiative and held various roles in the city's mayor's office of operations. She is also the Alliance's first Black president.",1,0,0
188,What gaming software development studio did Riot Games acquire?,['Wargaming Sydney'],0.4,"Riot Games acquired Wargaming Sydney, a gaming software development studio that originally developed the MMO middleware BigWorld. The studio was renamed to Riot Sydney after the acquisition.",1,0,0
189,Who is the new CEO of Yahoo?,['Jim Lanzone'],0.4,"The new CEO of Yahoo is Jim Lanzone. This information is confirmed in Doc 5, which states that investment firm Apollo named Jim Lanzone, the former CEO of Tinder, as the new chief of Yahoo following the acquisition of Yahoo from Verizon on September 1, 2021.",1,0,0
190,What is the subscriber growth of Netflix in Q3 2022?,['2.41 million'],0.4,"The subscriber growth of Netflix in Q3 2022 was 2.41 million net new paid subscribers. This information is consistent across Documents 1, 2, and 3.",1,0,0
191,"What is the title of Chicago P.D. Season 10, Episode 4?",['Dónde Vives'],0.4,"The title of Chicago P.D. Season 10, Episode 4 is ""Dónde Vives.""",1,0,0
192,How much does the YouTube Premium family plan cost now?,['22.99 per month'],0.4,The YouTube Premium family plan now costs $22.99 per month. This information is confirmed in Document [Doc 4].,1,0,0
193,What is the release date of God of War Ragnarok?,"['November 9', 'Nov 9', 'Nov. 9', '9 November', '9 Nov', '9 Nov.']",0.4,"God of War Ragnarok was released on November 9, 2022.",1,0,0
194,Who voices Batman in Batwheels?,['Ethan Hawke'],0.4,Ethan Hawke voices Batman in Batwheels. This information is confirmed in both Doc 1 and Doc 4.,1,0,0
195,Who is the new prime minister of the United Kingdom?,['Rishi Sunak'],0.4,"The new prime minister of the United Kingdom is Rishi Sunak. He became the prime minister on 25 October 2022, after replacing Liz Truss. Sunak is also notable for being the first person of color and the youngest person to hold the office in over 200 years.",1,0,0
196,when did rishi sunak became prime minister of uk?,"['October 25 2022', 'Oct 25, 2022', 'Oct. 25, 2022', 'October 25, 2022', '25 October 2022', '25 Oct, 2022', '25 Oct., 2022', '25 October, 2022']",0.4,"Rishi Sunak became the Prime Minister of the United Kingdom on October 25, 2022. This information is consistent across all provided documents.",1,0,0
197,How much does the Netflix Basic with Ads subscription cost?,['6.99'],0.4,"The Netflix Basic with Ads subscription costs $6.99 per month. This information is consistent across Documents 1, 2, and 5.",1,0,0
198,When does season 5 of The Crown premiere?,"['November 9', 'Nov 9', 'Nov. 9', '9 November', '9 Nov', '9 Nov.']",0.4,"Season 5 of The Crown premieres on Netflix on November 9, 2022.",1,0,0
199,Where does The White Lotus Season 2 take place,['Sicily'],0.4,"The White Lotus Season 2 takes place in Sicily, specifically at the San Domenico Palace hotel. This luxury resort, which is part of the Four Seasons group, is located high on the rocks on Sicily's north east coast. The hotel features 111 rooms, suites, and speciality suites, a spa, a fine-dining restaurant, ancient courtyards and gardens, and a beautiful infinity pool. The location offers views of the Ionian Sea, Mount Etna, and an ancient amphitheatre. Other filming locations in the season include the",1,0,0
200,Who won the Arizona Senatorial Election 2022?,['Mark Kelly'],0.4,"Mark Kelly (D) won the Arizona Senatorial Election 2022. This information is consistent across Documents 2, 3, and 4. Document 2 provides the election results, showing Mark Kelly as the Democratic incumbent with 51.4% of the vote. Document 3 confirms his victory and mentions the significance of the win for the Democrats. Document 4 provides additional context about the election process and the importance of the result. Therefore, the correct answer is Mark Kelly.",1,0,0
201,which party controls the house after 2022 midterm elections?,['Republican '],0.4,"The Republican Party controls the House after the 2022 midterm elections. They gained control by securing at least 218 seats, as mentioned in the documents. Despite historical trends favoring the party out of power, Democrats managed to keep control of the Senate.",1,0,0
202,Who won the U.S. Senate race in Nevada in the 2022 midterm elections?,['Catherine Cortez Masto'],0.4,"Catherine Cortez Masto, a Democrat, won the U.S. Senate race in Nevada in the 2022 midterm elections. This information is consistent across all the provided documents.",1,0,0
203,Who directed Lullaby?,['John R. Leonetti'],0.4,John R. Leonetti directed Lullaby. This information is consistent across Documents 3 and 4.,1,0,0
204,Who is the Doctor's new companion in Doctor Who?,['Millie Gibson'],0.4,"Millie Gibson is set to star as the new companion on Doctor Who, playing the character Ruby Sunday.",1,0,0
205,Who designed Naomi Biden's wedding dress?,['Ralph Lauren'],0.4,"Naomi Biden's wedding dress was designed by Ralph Lauren. The dress was made of Chantilly lace and featured organza petals along the bodice and skirt, with a cathedral-length veil made of silk organza with a custom Chantilly lace border and embroidered detailing. This choice holds significance as Ralph Lauren was also the designer for President Biden's Inauguration ceremony in 2021.",1,0,0
206,What grouping is France in World Cup 2022?,['Group D'],0.4,France is in Group D of the 2022 FIFA World Cup. This information is consistent across Documents 4 and 5.,1,0,0
207,What grouping is U.S. in World Cup 2022?,['Group B'],0.4,"The United States is in Group B of the World Cup 2022. This information is confirmed by Documents [Doc 1] and [Doc 4], which mention the U.S. being drawn in Group B and the group's composition including the United States.",1,0,0
208,What grouping is Argentina in World Cup 2022?,['Group C'],0.4,Argentina is in Group C of the 2022 FIFA World Cup.,1,0,0
209,"What is the title of the new season of ""Criminal Minds""?",['Evolution'],0.4,"The title of the new season of ""Criminal Minds"" is Criminal Minds: Evolution.",1,0,0
210,Who is Nebraska's new head football coach?,['Matt Rhule'],0.4,"Nebraska's new head football coach is Matt Rhule. He was previously the head coach of Temple and Baylor, where he turned around the programs and achieved significant success. Rhule was hired by Nebraska on November 26, 2022, as announced in the documents.",1,0,0
211,Who is the TikTok text-to-speech voice?,['Kat Callaghan'],0.4,"The TikTok text-to-speech voice is Kat Callaghan, a Canadian radio host and voice over artist. She revealed her involvement with TikTok's text-to-speech feature on December 5, 2022, and has been recognized by North American TikTok users. Callaghan often narrates her own videos and decided to use the text-to-speech option in one of her videos, which provided a fun bit of comedic relief due to the automated voice's mispronunciation of ""POV.""",1,0,0
212,What is Merriam-Webster's 2022 Word of the Year?,['gaslighting'],0.4,"Merriam-Webster's 2022 Word of the Year is ""gaslighting.""",1,0,0
213,Where is SM Entertainment setting up its Southeast Asian headquarters?,['Singapore'],0.4,"SM Entertainment is setting up its Southeast Asian headquarters in Singapore. This information is consistent across Documents 1, 2, and 4.",1,0,0
214,What was the unemployment rate in November 2022?,['3.7%'],0.4,"The unemployment rate in November 2022 was 3.7 percent. This information is consistent across Documents 1, 4, and 5.",0,0,0
215,Who did the USA play in the round of 16 at 2022 FIFA World Cup?,['Netherlands'],0.4,The USA played England in the Round of 16 at the 2022 FIFA World Cup.,0,0,0
216,Who is Argentina's semi opponent?,['Croatia'],0.4,"Argentina's semi-final opponent is France or Morocco, as mentioned in Doc 5. The document states that Argentina will face the winner of the France-Morocco clash set for Wednesday. The potential opponents mentioned in Doc 1 (Netherlands, Brazil, Spain) are not relevant to the semi-final match.",0,0,0
217,Who won the election in Georgia?,['Brian Kemp'],0.4,"Brian Kemp won the election in Georgia. This information is confirmed in Doc 1, which states that Brian Kemp defeats Stacey Abrams to win Georgia governor reelection bid, and in Doc 5, which mentions that Georgia Governor Brian Kemp has defeated Stacey Abrams in the Georgia governor’s race.",1,0,0
218,"Who is starring Barbie in the movie ""Barbie""?",['Margot Robbie'],0.4,"Margot Robbie is starring as Barbie in the movie ""Barbie"".",1,0,0
219,Who is the captain of the USA soccer team in the FIFA Men's World Cup 2022?,['Tyler Adams'],0.4,"Tyler Adams is the captain of the USA soccer team in the FIFA Men's World Cup 2022. This information is confirmed by multiple documents, specifically Doc 1 and Doc 4, where it is mentioned that Gregg Berhalter announced Tyler Adams as the captain on the eve of the tournament.",1,0,0
220,"Which company won Yahoo Finance's 2022 ""Company of the Year"" Award?",['Costco'],0.4,"Costco won Yahoo Finance's 2022 ""Company of the Year"" Award. This information is consistent across all provided documents (Doc 2, Doc 3, and Doc 5).",1,0,0
221,How much money will President Joe Biden put into the union pension plan?,['36 billion'],0.4,President Joe Biden will infuse nearly $36 billion into the union pension plan.,1,0,0
222,Who won the Maxwell Award 2022 in college football?,['Caleb Williams'],0.4,"Caleb Williams won the Maxwell Award in college football in 2022. He was recognized for his outstanding performance, passing for 4,075 yards with 37 touchdowns and just four interceptions, while also winning the Pac-12's Offensive Player of the Year award.",1,0,0
223,Who is Africa's first World Cup semi-finalists,['Morocco'],0.4,"Morocco is Africa's first World Cup semi-finalists. This achievement was accomplished by defeating Portugal on Saturday, as stated in Documents 2 and 5.",1,0,0
224,Who is the 2022 CNN Hero of the Year?,['Nelly Cheboi'],0.4,"The 2022 CNN Hero of the Year is Nelly Cheboi. She was recognized for her work in upcycling old computers to provide technology skills, education, and opportunities to young Kenyans, helping to break the cycle of intergenerational poverty. Nelly Cheboi received an additional $100,000 grant to continue her life-changing work.",1,0,0
225,When is the championship game of the Patriot League Men’s Lacrosse Championship 2023?,"['May 7', 'May 7', 'May. 7', '7 May', '7 May', '7 May.']",0.4,"The championship game of the Patriot League Men’s Lacrosse Championship 2023 is scheduled for Sunday, May 7, 2023, at noon on Nickerson Field.",1,0,0
226,Who will be receiving the Mark Twain Prize for American Humor in 2023?,['Adam Sandler'],0.4,"Adam Sandler will be receiving the Mark Twain Prize for American Humor in 2023. This information is confirmed by multiple documents, specifically Doc 3 and Doc 5, which mention Adam Sandler being awarded the prize in March 2023.",1,0,0
227,Who is the new president of the NCAA?,['Charlie Baker'],0.4,"The new president of the NCAA is Governor Charlie Baker of Massachusetts. This information is confirmed in Doc 1, which states that Charlie Baker will serve as the next NCAA President, effective March 2023.",1,0,0
228,who is the ceo of twitter?,['Linda Yaccarino'],0.4,"The CEO of Twitter is Linda Yaccarino. This information is confirmed in Documents 1, 4, and 5, which mention that Elon Musk has appointed Linda Yaccarino as the new CEO of Twitter. However, it's important to note that Elon Musk also states in Document 1 that he will focus on product design and new technology, while Linda Yaccarino will focus on business operations.",1,0,0
229,Who is the CEO of Yuga Labs?,['Daniel Alegre'],0.4,"Daniel Alegre is the CEO of Yuga Labs. This information is confirmed in Document 2, where it states, ""Today is my last day as President and COO of Activision Blizzard. Tomorrow I officially start at CEO of Yuga Labs."" Additionally, Document 4 mentions, ""Daniel Alegre, CEO of Yuga Labs, just made a splash in the NFT world.""",1,0,0
230,How much did Avatar: The Way of Water earn in its debut weekend at U.S.?,['134 million'],0.4,Avatar: The Way of Water earned $134 million in its debut weekend at U.S. theaters.,1,0,0
231,When was the Final Fantasy Pixel Remaster Series be released on Nintendo Switch?,"['April 19 2023', 'Apr 19, 2023', 'Apr. 19, 2023', 'April 19, 2023', '19 April 2023', '19 Apr, 2023', '19 Apr., 2023', '19 April, 2023']",0.4,"The Final Fantasy Pixel Remaster Series was set to be released on Nintendo Switch on April 19, 2023.",1,0,0
