id,question,answers,noise_rate,generation,correct,is_rejection,is_error_detected
134,When did Queen Elizabeth II die?,"['September 8', 'Sep 8', 'Sep. 8', '8 September', '8 Sep', '8 Sep.', 'Sept 8', 'Sept. 8', '8 Sept', '8 Sept.']",0.0,"Queen Elizabeth II died on September 8, 2022, at 15:10 BST.",1,0,0
135,Where did Queen Elizabeth II die?,['Balmoral'],0.0,"Queen Elizabeth II died at Balmoral Castle, her estate in the Scottish Highlands. (Doc 1, Doc 4, Doc 5)",1,0,0
136,who did Alcaraz beat in U.S. Open 2022 Men's Semifinals?,['Frances Tiafoe'],0.0,Carlos Alcaraz beat Frances Tiafoe in the U.S. Open 2022 Men's Semifinals.,1,0,0
137,when did king charles iii get crowned?,"['May 6 2023', 'May 6, 2023', 'May. 6, 2023', 'May 6, 2023', '6 May 2023', '6 May, 2023', '6 May., 2023', '6 May, 2023']",0.0,"King Charles III was crowned on May 6, 2023, as stated in Doc 1, Doc 2, Doc 4, and Doc 5. There are no factual errors in the provided documents regarding the date of King Charles III's coronation.",1,0,0
138,"What is Trace Adkins' role in ""Monarch""?",['Albie Roman'],0.0,"Trace Adkins plays the role of Albie Roman in the TV series ""Monarch"". According to the documents provided, Albie Roman is described as the protective, rough-around-the-edges father of the Roman family, co-leader of the First Family of Country Music, and the reigning King of Country Music. He is married to Dottie Cantrell Roman, played by Susan Sarandon. The show centers around the Roman family and their country music dynasty.",1,0,0
139,When does the iPhone 14 Plus release?,"['October 7', 'Oct 7', 'Oct. 7', 'October 7', '7 October', '7 Oct', '7 Oct.', '7 October']",0.0,"The iPhone 14 Plus was made available on October 7, 2022.",1,0,0
140,Who stars as Susie Wallis in Susie Searches?,['Kiersey Clemons'],0.0,Kiersey Clemons stars as Susie Wallis in Susie Searches.,1,0,0
141,What is the new product at Chick-fil-A in fall 2022?,['Autumn Spice Milkshake'],0.0,The new product at Chick-fil-A in fall 2022 is the Autumn Spice Milkshake.,1,0,0
142,Which team will Kyle Busch join in 2023?,['Richard Childress Racing'],0.0,Kyle Busch will join Richard Childress Racing in 2023.,1,0,0
143,What is men's year-end No 1 in tennis in 2022?,['Carlos Alcaraz'],0.0,"Based on the provided documents, Carlos Alcaraz is the men's year-end No. 1 in tennis in 2022.",1,0,0
144,Who was playing Lex Luthor in Titans?,['Titus Welliver'],0.0,Titus Welliver was playing Lex Luthor in Titans.,1,0,0
145,What is Columbia University's QS ranking in 2023?,['22'],0.0,"According to the documents provided, Columbia University's QS ranking in 2023 was 22nd.",1,0,0
146,Who was the first Asian man to win Lead Actor in a Drama Series?,['Lee Jung-jae'],0.0,The first Asian man to win Lead Actor in a Drama Series is Lee Jung-jae.,1,0,0
147,How much did Google acquire Mandiant for?,['5.4 billion'],0.0,Google acquired Mandiant for $5.4 billion.,1,0,0
148,What was the inflation rate in the U.S. in August 2022?,['8.3%'],0.0,"The inflation rate in the U.S. in August 2022 was 8.3%. This information can be found in Doc 1, Doc 2, Doc 3, Doc 4, and Doc 5.",1,0,0
149,Who is receiving the 39th Walter Cronkite Award for Excellence in Journalism?,['Gayle King'],0.0,Gayle King is receiving the 39th Walter Cronkite Award for Excellence in Journalism.,1,0,0
150,What is the name of the sequel to The Legend of Zelda: Breath of the Wild?,['Tears of the Kingdom'],0.0,The name of the sequel to The Legend of Zelda: Breath of the Wild is The Legend of Zelda: Tears of the Kingdom.,1,0,0
151,when was The Legend of Zelda: Tears of the Kingdom released?,"['May 12 2023', 'May 12, 2023', 'May. 12, 2023', 'May 12, 2023', '12 May 2023', '12 May, 2023', '12 May., 2023', '12 May, 2023']",0.0,"The Legend of Zelda: Tears of the Kingdom was released on May 12, 2023.",1,0,0
152,When was Hocus Pocus 2 released on Disney+?,"['September 30', 'Sep 30', 'Sep. 30', '30 September', '30 Sep', '30 Sep.', 'Sept 30', 'Sept. 30', '30 Sept', '30 Sept.']",0.0,"Hocus Pocus 2 was released on Disney+ on September 30, 2022.",1,0,0
153,When is ACL 2023 taking place?,"['July 9', 'Jul 9', 'Jul. 9', '9 July', '9 Jul', '9 Jul.']",0.0,"ACL 2023 is taking place from July 9 to July 14, 2023.",1,0,0
154,Where is ACL 2023 taking place?,['Toronto'],0.0,"The 61st Annual Meeting of the Association for Computational Linguistics (ACL'23) is taking place in Toronto, Canada.",1,0,0
155,When is EMNLP 2023 taking place?,"['December 6', 'Dec 6', 'Dec. 6', '6 December', '6 Dec', '6 Dec.']",0.0,"EMNLP 2023 is taking place from December 6 –10, 2023.",1,0,0
156,Where is EMNLP 2023 taking place?,['Singapore'],0.0,"EMNLP 2023 is taking place in Singapore. [Doc 1], [Doc 4], and [Doc 5] provide this information.",1,0,0
157,What is the starting price for Virginia Tech 2023 football season tickets?,['$350'],0.0,"The starting price for Virginia Tech 2023 football season tickets, as stated in Doc 1, Doc 4, and Doc 5, is $350 per ticket. However, there are different price ranges for various zones, as mentioned in Doc 1, Doc 3, and Doc 5. The minimum gift per seat for the Yellow Zone is $25, but the season ticket price is $350. This discrepancy suggests there might be additional costs associated with the Yellow Zone seats. Therefore, the starting price for season tickets is $350, but the actual price can vary depending on the zone.",1,0,0
158,What is the date of the Wine OFF the Fox benefit concert?,"['October 22', 'Oct 22', 'Oct. 22', '22 October', '22 Oct', '22 Oct.']",0.0,"The Wine OFF the Fox benefit concert is on Saturday, October 22.",1,0,0
159,When is the funeral of Queen Elizabeth II?,"['September 19', 'Sep 19', 'Sep. 19', '19 September', '19 Sep', '19 Sep.', 'Sept 19', 'Sept. 19', '19 Sept', '19 Sept.']",0.0,"The funeral of Queen Elizabeth II took place on September 19, 2022.",1,0,0
160,Where did Queen Elizabeth II's state funeral take place?,['Westminster Abbey'],0.0,The state funeral of Queen Elizabeth II took place at Westminster Abbey.,1,0,0
161,Who were the top two contestants in the America's Got Talent Season 17 finale?,"['Mayyas', 'Kristy Sellars']",0.0,The top two contestants in the America's Got Talent Season 17 finale were Mayyas and Kristy Sellars.,1,0,0
162,When is MotorCity Cage Night XII?,"['November 18', 'Nov 18', 'Nov. 18', '18 November', '18 Nov', '18 Nov.']",0.0,"The event MotorCity Cage Night XII is scheduled for Friday, November 18, 2022. This information can be found in Doc 1, Doc 3, Doc 4, and Doc 5.",1,0,0
163,How many people died in the mid-air collision in Boulder County?,"['Three', '3']",0.0,"From the documents provided, it is stated that at least three people died in the mid-air collision in Boulder County. This information is consistent across multiple sources. Therefore, the answer is three people. However, it's important to note that the exact number of people onboard the second aircraft is not confirmed in all documents, but it is confirmed that one person died in that aircraft.",1,0,0
164,Who is Italy's first female prime minister?,['Giorgia Meloni'],0.0,"Giorgia Meloni is Italy's first female prime minister. She was sworn in on October 22, 2022.",1,0,0
165,What caused Ben Davies to be unavailable for Wales in the upcoming Nations League matches?,"['Knee', 'injury']",0.0,"Ben Davies sustained a hairline fracture to the bone just underneath his knee, which caused him to be unavailable for Wales in the upcoming Nations League matches. This injury was sustained during Tottenham's Champions League match against Sporting Lisbon.",1,0,0
166,Who won the WNBA Finals 2022?,['Aces'],0.0,"The Las Vegas Aces won the WNBA Finals 2022. [Doc 1, Doc 2, Doc 3, Doc 5]",1,0,0
167,When did the Golden Globe Awards 2023 take place?,"['January 10', 'Jan 10', 'Jan. 10', '10 January', '10 Jan', '10 Jan.']",0.0,"The Golden Globe Awards 2023 took place on Tuesday, January 10, 2023. (Reference: Doc 1, Doc 2, Doc 3, Doc 4, Doc 5)",1,0,0
168,What is the release date of the Pixel Watch?,"['October 13', 'Oct 13', 'Oct. 13', '13 October', '13 Oct', '13 Oct.']",0.0,"The release date of the Pixel Watch is October 13, 2022. (Refer to Doc 1, Doc 2, Doc 3, Doc 4, and Doc 5)",1,0,0
169,Who was honored with a Lifetime Professional Achievement Award at the Seton Hall's Center for Sports Media Gala?,['Robin Roberts'],0.0,Robin Roberts was honored with a Lifetime Professional Achievement Award at the Seton Hall's Center for Sports Media Gala.,1,0,0
170,Who performed at the Super Bowl LVII Halftime Show?,['Rihanna'],0.0,Rihanna performed at the Super Bowl LVII Halftime Show.,1,0,0
171,when did Shinzo Abe die?,"['July 8 2022', 'Jul 8, 2022', 'Jul. 8, 2022', 'July 8, 2022', '8 July 2022', '8 Jul, 2022', '8 Jul., 2022', '8 July, 2022']",0.0,"Shinzo Abe died on July 8, 2022.",1,0,0
172,who killed Shinzo Abe?,['Tetsuya Yamagami'],0.0,Tetsuya Yamagami killed Shinzo Abe.,1,0,0
173,when was the State funeral of Shinzo Abe,"['September 27 2022', 'Sep 27, 2022', 'Sep. 27, 2022', 'September 27, 2022', '27 September 2022', '27 Sep, 2022', '27 Sep., 2022', '27 September, 2022', 'Sept 27, 2022', 'Sept. 27, 2022', '27 Sept, 2022', '27 Sept., 2022']",0.0,"The State funeral of Shinzo Abe was held on September 27, 2022.",1,0,0
174,What is the title of House of the Dragon's sixth episode?,['The Princess and the Queen'],0.0,"The title of House of the Dragon's sixth episode is ""The Princess and the Queen.""",1,0,0
175,Who has acquired Times Square Grand Slam?,['EVO Entertainment Group'],0.0,Austin-based EVO Entertainment Group has acquired Times Square Grand Slam.,1,0,0
176,When is the premiere date of Derry Girls Season 3?,"['October 7', 'Oct 7', 'Oct. 7', '7 October', '7 Oct', '7 Oct.']",0.0,"The premiere date of Derry Girls Season 3 is October 7. This information can be found in Doc 1, Doc 3, Doc 4, and Doc 5.",1,0,0
177,Who was awarded the 2022 Nobel Prize for Physiology and Medicine?,"['Svante Pääbo', 'Svante Paabo']",0.0,The 2022 Nobel Prize in Physiology or Medicine was awarded to Svante Pääbo.,1,0,0
178,who was awarded the 2022 nobel prize in literature?,['Annie Ernaux'],0.0,The 2022 Nobel Prize in Literature was awarded to French author Annie Ernaux.,1,0,0
179,Who is the new CEO of Fox Entertainment?,['Rob Wade'],0.0,The new CEO of Fox Entertainment is Rob Wade.,1,0,0
180,Who won the Japanese Grand Prix 2022?,['Max Verstappen'],0.0,Max Verstappen won the Japanese Grand Prix 2022.,1,0,0
181,who played Adrianna Tomaz in Black Adam?,['Sarah Shahi'],0.0,Sarah Shahi played Adrianna Tomaz in Black Adam.,1,0,0
182,Who stars as Dr. Ben Seong in the Quantum Leap revival?,['Raymond Lee'],0.0,Raymond Lee stars as Dr. Ben Seong in the Quantum Leap revival.,1,0,0
183,What is the price of RTX 4090 GPU?,"['$1599', '$1,599']",0.0,"The price of the Nvidia GeForce RTX 4090 GPU, as stated in the documents, is $1,599 USD.",1,0,0
184,What is the release date of Sweetwater?,"['April 14 2023', 'Apr 14, 2023', 'Apr. 14, 2023', 'April 14, 2023', '14 April 2023', '14 Apr, 2023', '14 Apr., 2023', '14 April, 2023']",0.0,"The release date of Sweetwater is April 14, 2023, as mentioned in Doc 1, Doc 2, Doc 3, and Doc 5.",1,0,0
185,When did the Google Pixel Watch start sell?,"['October 13', 'Oct 13', 'Oct. 13', '13 October', '13 Oct', '13 Oct.']",0.0,"The Google Pixel Watch started selling on October 13, 2022.",1,0,0
186,Who is the recipient of the 2022 Tom Hanks Caregiver Champion Award?,['Savannah Guthrie'],0.0,The recipient of the 2022 Tom Hanks Caregiver Champion Award is Savannah Guthrie.,1,0,0
187,Who is the president of the Prospect Park Alliance?,['Morgan Monaco'],0.0,The president of the Prospect Park Alliance is Morgan Monaco.,1,0,0
188,What gaming software development studio did Riot Games acquire?,['Wargaming Sydney'],0.0,"Riot Games acquired Wargaming Sydney, a gaming software development studio. After the acquisition, Wargaming Sydney was renamed Riot Sydney and will assist in the development of Riot games such as Valorant and League of Legends.",1,0,0
189,Who is the new CEO of Yahoo?,['Jim Lanzone'],0.0,"The new CEO of Yahoo is Jim Lanzone, as stated in the documents provided.",1,0,0
190,What is the subscriber growth of Netflix in Q3 2022?,['2.41 million'],0.0,The subscriber growth of Netflix in Q3 2022 was 2.41 million.,1,0,0
191,"What is the title of Chicago P.D. Season 10, Episode 4?",['Dónde Vives'],0.0,"The title of Chicago P.D. Season 10, Episode 4 is ""Dónde Vives.""",1,0,0
192,How much does the YouTube Premium family plan cost now?,['22.99 per month'],0.0,The YouTube Premium family plan now costs $22.99 per month.,1,0,0
193,What is the release date of God of War Ragnarok?,"['November 9', 'Nov 9', 'Nov. 9', '9 November', '9 Nov', '9 Nov.']",0.0,"The release date of God of War Ragnarok is November 9, 2022, as mentioned in multiple documents (Doc 1, Doc 2, Doc 4, and Doc 5).",1,0,0
194,Who voices Batman in Batwheels?,['Ethan Hawke'],0.0,Ethan Hawke voices Batman in Batwheels.,1,0,0
195,Who is the new prime minister of the United Kingdom?,['Rishi Sunak'],0.0,The new prime minister of the United Kingdom is Rishi Sunak.,1,0,0
196,when did rishi sunak became prime minister of uk?,"['October 25 2022', 'Oct 25, 2022', 'Oct. 25, 2022', 'October 25, 2022', '25 October 2022', '25 Oct, 2022', '25 Oct., 2022', '25 October, 2022']",0.0,"Rishi Sunak became Prime Minister of the United Kingdom on 25 October 2022, as stated in Doc 1, Doc 2, Doc 4, and Doc 5.",1,0,0
197,How much does the Netflix Basic with Ads subscription cost?,['6.99'],0.0,The Netflix Basic with Ads subscription costs $6.99 per month.,1,0,0
198,When does season 5 of The Crown premiere?,"['November 9', 'Nov 9', 'Nov. 9', '9 November', '9 Nov', '9 Nov.']",0.0,"The fifth season of The Crown premieres on November 9, as stated in Doc 1, Doc 2, Doc 4, and Doc 5.",1,0,0
199,Where does The White Lotus Season 2 take place,['Sicily'],0.0,"The White Lotus Season 2 takes place in Sicily, Italy. Specifically, the exteriors were filmed in Taormina, Palermo, Noto, and the neighboring Ionian Sea. The Four Seasons San Domenico Hotel in Taormina was used as the location for the White Lotus hotel in the series.",1,0,0
200,Who won the Arizona Senatorial Election 2022?,['Mark Kelly'],0.0,Incumbent Democrat Mark Kelly won the Arizona Senatorial Election 2022.,1,0,0
201,which party controls the house after 2022 midterm elections?,['Republican '],0.0,"The Republican Party controls the House after the 2022 midterm elections. This is because, as documented in the provided sources, Republicans gained at least 218 seats in the House, which is the threshold for a majority. This was confirmed in documents 3, 4, and 5.",1,0,0
202,Who won the U.S. Senate race in Nevada in the 2022 midterm elections?,['Catherine Cortez Masto'],0.0,The U.S. Senate race in Nevada in the 2022 midterm elections was won by Democratic Sen. Catherine Cortez Masto.,1,0,0
203,Who directed Lullaby?,['John R. Leonetti'],0.0,"The director of Lullaby is John R. Leonetti, as stated in Doc 1, Doc 3, Doc 5, and mentioned in Doc 2 as the director of Annabelle, which is a factually correct statement. There are no factual errors in the provided documents.",1,0,0
204,Who is the Doctor's new companion in Doctor Who?,['Millie Gibson'],0.0,"The Doctor's new companion in Doctor Who is Millie Gibson, who plays the character named Ruby Sunday.",1,0,0
205,Who designed Naomi Biden's wedding dress?,['Ralph Lauren'],0.0,Naomi Biden's wedding dress was designed by Ralph Lauren.,1,0,0
206,What grouping is France in World Cup 2022?,['Group D'],0.0,"France is in Group D in the World Cup 2022, as stated in Doc 3. The group also consists of Australia, Denmark, and Tunisia.",1,0,0
207,What grouping is U.S. in World Cup 2022?,['Group B'],0.0,"The U.S. is in Group B for the World Cup 2022. This group includes England, Iran, and the winner of the European play-off between Wales and the winner of the Ukraine - Scotland match.",1,0,0
208,What grouping is Argentina in World Cup 2022?,['Group C'],0.0,"Argentina is in Group C in the World Cup 2022, as indicated in Doc 1, Doc 2, Doc 4, and Doc 5.",1,0,0
209,"What is the title of the new season of ""Criminal Minds""?",['Evolution'],0.0,"The title of the new season of ""Criminal Minds"" is ""Criminal Minds: Evolution"".",1,0,0
210,Who is Nebraska's new head football coach?,['Matt Rhule'],0.0,"Nebraska's new head football coach is Matt Rhule. This information can be found in multiple documents (Doc 1, Doc 3, Doc 4, and Doc 5).",1,0,0
211,Who is the TikTok text-to-speech voice?,['Kat Callaghan'],0.0,"The TikTok text-to-speech voice is Kat Callaghan, a Canadian radio host and voice-over artist.",1,0,0
212,What is Merriam-Webster's 2022 Word of the Year?,['gaslighting'],0.0,"Merriam-Webster's 2022 Word of the Year is ""gaslighting.""",1,0,0
213,Where is SM Entertainment setting up its Southeast Asian headquarters?,['Singapore'],0.0,SM Entertainment is setting up its Southeast Asian headquarters in Singapore.,1,0,0
214,What was the unemployment rate in November 2022?,['3.7%'],0.0,"The unemployment rate in November 2022 was 3.7%, according to Doc 1, Doc 4, and Doc 5. Doc 2 also mentions a 3.7% unemployment rate, but it is seasonally adjusted, while the other documents provide the rate without seasonal adjustment. However, since the question does not specify whether seasonal adjustment is required, I will provide the rate without seasonal adjustment as it is mentioned in more documents.",1,0,0
215,Who did the USA play in the round of 16 at 2022 FIFA World Cup?,['Netherlands'],0.0,"The USA played the Netherlands in the Round of 16 at the 2022 FIFA World Cup. (Answer from Doc 1, Doc 2, Doc 3, and Doc 4)

There are no factual errors in the provided documents.",1,0,0
216,Who is Argentina's semi opponent?,['Croatia'],0.0,"The document provided does not specify the name of Argentina's semi-final opponent. However, from the context, it is clear that Argentina played against Croatia in the semi-finals. Therefore, Argentina's semi-final opponent was Croatia.",1,0,0
217,Who won the election in Georgia?,['Brian Kemp'],0.0,Brian Kemp won the election in Georgia. This is consistent across all the provided documents.,1,0,0
218,"Who is starring Barbie in the movie ""Barbie""?",['Margot Robbie'],0.0,"The document provides information that Margot Robbie is starring as Barbie in the movie ""Barbie"".",1,0,0
219,Who is the captain of the USA soccer team in the FIFA Men's World Cup 2022?,['Tyler Adams'],0.0,The captain of the USA soccer team in the FIFA Men's World Cup 2022 is Tyler Adams.,1,0,0
220,"Which company won Yahoo Finance's 2022 ""Company of the Year"" Award?",['Costco'],0.0,"Costco won Yahoo Finance's 2022 ""Company of the Year"" Award.",1,0,0
221,How much money will President Joe Biden put into the union pension plan?,['36 billion'],0.0,"President Joe Biden will put nearly $36 billion into the union pension plan. This money comes from the American Rescue Plan, a $1.9 trillion coronavirus relief package that he signed into law in 2021.",1,0,0
222,Who won the Maxwell Award 2022 in college football?,['Caleb Williams'],0.0,Caleb Williams won the Maxwell Award 2022 in college football.,1,0,0
223,Who is Africa's first World Cup semi-finalists,['Morocco'],0.0,"Based on the provided documents, Morocco is Africa's first World Cup semi-finalists. This is confirmed in Doc 1, Doc 2, Doc 4, and Doc 5. There are no factual errors in the provided documents.",1,0,0
224,Who is the 2022 CNN Hero of the Year?,['Nelly Cheboi'],0.0,The 2022 CNN Hero of the Year is Nelly Cheboi.,1,0,0
225,When is the championship game of the Patriot League Men’s Lacrosse Championship 2023?,"['May 7', 'May 7', 'May. 7', '7 May', '7 May', '7 May.']",0.0,"The championship game of the Patriot League Men’s Lacrosse Championship 2023 is on Sunday, May 7, at noon. However, there seems to be a discrepancy in the documents as Doc 3 and Doc 4 suggest that Army West Point won the championship on May 7, 2023, while Doc 5 states that the championship game is on May 7, 2023. Therefore, I would recommend double-checking the source of the information.",1,0,0
226,Who will be receiving the Mark Twain Prize for American Humor in 2023?,['Adam Sandler'],0.0,Adam Sandler will be receiving the Mark Twain Prize for American Humor in 2023.,1,0,0
227,Who is the new president of the NCAA?,['Charlie Baker'],0.0,The new president of the NCAA is Charlie Baker.,1,0,0
228,who is the ceo of twitter?,['Linda Yaccarino'],0.0,"The CEO of Twitter is Linda Yaccarino, as stated in multiple documents from May 12, 2023, and June 5, 2023.",1,0,0
229,Who is the CEO of Yuga Labs?,['Daniel Alegre'],0.0,"The CEO of Yuga Labs is Daniel Alegre. (Answer from Doc 4, 5)",1,0,0
230,How much did Avatar: The Way of Water earn in its debut weekend at U.S.?,['134 million'],0.0,The film Avatar: The Way of Water earned $134 million in its debut weekend at U.S. box office.,1,0,0
231,When was the Final Fantasy Pixel Remaster Series be released on Nintendo Switch?,"['April 19 2023', 'Apr 19, 2023', 'Apr. 19, 2023', 'April 19, 2023', '19 April 2023', '19 Apr, 2023', '19 Apr., 2023', '19 April, 2023']",0.0,"The Final Fantasy Pixel Remaster Series was released on Nintendo Switch on April 19, 2023.",1,0,0
232,What movie won the Oscar for Best Animated Film in 2023?,"[""Guillermo del Toro's Pinocchio""]",0.0,"The movie that won the Oscar for Best Animated Film in 2023 is ""Guillermo Del Toro's Pinocchio.""",1,0,0
233,Who discovered asteroid 2022 YG?,['Gennadiy Borisov'],0.0,The asteroid 2022 YG was discovered by amateur astronomer Gennadiy Borisov.,1,0,0
234,Which team won the Peach Bowl 2022?,['Georgia'],0.0,Georgia won the Peach Bowl 2022.,1,0,0
235,Which team won the 2023 Desert Hockey Classic?,['Michigan Tech'],0.0,"The team that won the 2023 Desert Hockey Classic is Michigan Tech. This is consistent across all the provided documents. However, it's important to note that Doc 3 seems to have a factual error as it mentions a victory over No. 6 Boston University, but the tournament final was not against Boston University, but rather another team was not specified in the documents. The correct information can be found in Doc 1, Doc 2, and Doc 4.",1,0,0
236,What is the price of Microsoft 365 Basic per month?,['$1.99'],0.0,The price of Microsoft 365 Basic per month is $1.99.,1,0,0
237,When did Calvin Edgar Fox pass away?,"['January 18 2023', 'Jan 18, 2023', 'Jan. 18, 2023', 'January 18, 2023', '18 January 2023', '18 Jan, 2023', '18 Jan., 2023', '18 January, 2023']",0.0,"Calvin Edgar Fox passed away on January 18, 2023.",1,0,0
238,When will Rebel Moon be released on Netflix?,"['December 22', 'Dec 22', 'Dec. 22', '22 December', '22 Dec', '22 Dec.']",0.0,"The documents provided indicate that Rebel Moon will be released on Netflix on December 22, 2023.",1,0,0
239,When does Scream VI release?,"['March 10', 'Mar 10', 'Mar. 10', '10 March', '10 Mar', '10 Mar.']",0.0,"Scream VI was released on March 10, 2023, as per the provided documents.",1,0,0
240,What was the annual GDP growth rate of the U.S. economy in 2022?,['2.1'],0.0,"The annual GDP growth rate of the U.S. economy in 2022 was 2.1 percent, as stated in multiple documents.",1,0,0
241,Who will be playing the role of Billy Batson in Shazam! Fury of the Gods?,['Zachary Levi'],0.0,"The document provided indicates that Asher Angel played the role of Billy Batson in Shazam! Fury of the Gods as a teenager, while Zachary Levi played the role of the grown-up superhero alter ego of Billy Batson. However, the question specifically asks who will be playing the role of Billy Batson, and the answer provided in the documents is Asher Angel, not Zachary Levi. Therefore, the correct answer is Asher Angel.",1,0,0
242,Who was the runner-up of the 2022 World Cup?,['France'],0.0,The runner-up of the 2022 World Cup was France.,1,0,0
243,When is the congressional hearing for TikTok CEO Shou Zi Chew?,"['March 23', 'Mar 23', 'Mar. 23', '23 March', '23 Mar', '23 Mar.']",0.0,"The congressional hearing for TikTok CEO Shou Zi Chew took place on March 23, 2023.",1,0,0
244,When will the final season of The Blacklist premiere?,"['February 26', 'Feb 26', 'Feb. 26', '26 February', '26 Feb', '26 Feb.']",0.0,"The final season of The Blacklist premiered on February 26, 2023.",1,0,0
245,What is the title of the AI-generated episode of Seinfeld?,"['Nothing, Forever']",0.0,"The title of the AI-generated episode of Seinfeld, as mentioned in the documents, is ""Nothing, Forever.""",1,0,0
246,What is the voucher amount per student in the Students First Act?,"['7,598', '7598']",0.0,"The voucher amount per student in the Students First Act is $7,598.",1,0,0
247,Who won the Best R&B Album at the 2023 Grammys?,['Robert Glasper'],0.0,Robert Glasper won the Best R&B Album at the 2023 Grammys for 'Black Radio III'.,1,0,0
248,What is Google's new AI chatbot called?,['Bard'],0.0,Google's new AI chatbot is called Bard.,1,0,0
249,who founded midjourney?,['David Holz'],0.0,"The question asks who founded Midjourney, and the information provided in all the documents indicates that David Holz is the founder of Midjourney.",1,0,0
250,What technology has Microsoft incorporated into the new Bing?,['GPT'],0.0,Microsoft has incorporated OpenAI's ChatGPT technology into the new Bing.,1,0,0
251,Who is the new CEO of Pinterest?,['Bill Ready'],0.0,"The new CEO of Pinterest is Bill Ready. He took over the position on June 29, 2022, as stated in Doc 5.",1,0,0
252,What is the release date for Pikmin 4 on Nintendo Switch?,"['July 21', 'Jul 21', 'Jul. 21', '21 July', '21 Jul', '21 Jul.']",0.0,"The release date for Pikmin 4 on Nintendo Switch is July 21, 2023, as mentioned in multiple documents.",1,0,0
253,How many employees did Meta lay off in November?,"['11,000', '11000']",0.0,"The documents provided indicate that Meta laid off more than 11,000 employees in November.",1,0,0
254,What company acquired iRobot?,['Amazon'],0.0,Amazon acquired iRobot.,1,0,0
255,Which team won Super Bowl LVII?,['Kansas City Chiefs'],0.0,The Kansas City Chiefs won Super Bowl LVII.,1,0,0
256,How much did SM Entertainment's revenue grow in 2022?,['18.7%'],0.0,"The provided documents indicate that SM Entertainment's revenue grew 18.7% in 2022. This information can be found in Doc 1, Doc 2, Doc 3, Doc 4, and Doc 5.",1,0,0
257,who trained LLaMA?,['Meta'],0.0,"The document provided states that LLaMA was trained by Meta AI. [Doc 1], [Doc 2], [Doc 3], and [Doc 4] all mention that LLaMA was released by Meta AI. [Doc 2] also states that LLaMA's model weights were released to the research community by Meta AI. Therefore, LLaMA was trained by Meta AI.",1,0,0
258,Which movie won Best Picture at the 95th Academy Awards Ceremony?,['Everything Everywhere All at Once'],0.0,"The movie ""Everything Everywhere All at Once"" won Best Picture at the 95th Academy Awards Ceremony.",1,0,0
259,Who won Best Director at the 95th Academy Awards Ceremony?,"['Daniel Scheinert', 'Daniel Kwan']",0.0,"The Best Director at the 95th Academy Awards Ceremony was Daniel Kwan and Daniel Scheinert for the film ""Everything Everywhere All at Once.""",1,0,0
260,Who won Best Actor at the 95th Academy Awards Ceremony?,['Brendan Fraser'],0.0,"Brendan Fraser won Best Actor at the 95th Academy Awards Ceremony for his performance in ""The Whale.""",1,0,0
261,Who won Best Actress at the 95th Academy Awards Ceremony?,['Michelle Yeoh'],0.0,"Michelle Yeoh won Best Actress at the 95th Academy Awards Ceremony for her role in ""Everything Everywhere All at Once.""",1,0,0
262,Which movie won Best International Feature Film at the 95th Academy Awards Ceremony?,['All Quiet on the Western Front'],0.0,The movie 'All Quiet on the Western Front' won Best International Feature Film at the 95th Academy Awards Ceremony.,1,0,0
263,How much is the new monthly price for YouTube TV?,['$72.99'],0.0,The new monthly price for YouTube TV is $72.99.,1,0,0
264,Who won The Voice Season 23?,['Gina Miles'],0.0,Gina Miles won The Voice Season 23.,1,0,0
265,Who is the CEO of Hasbro?,['Chris Cocks'],0.0,"The CEO of Hasbro is Chris Cocks. He was appointed as the CEO on February 25, 2022, as stated in documents Doc 3, Doc 4, and Doc 5.",1,0,0
266,Which network received the most nominations for the 2023 Sports Emmy Awards?,['ESPN'],0.0,"The documents provided do not mention any Sports Emmy Awards for the year 2023. The information provided is about the 44th Sports Emmy Awards which took place in 2022. Therefore, I can not answer the question because of the insufficient information in documents.",0,1,0
267,Who is the Chairman of NBCUniversal Telemundo Enterprises?,['Beau Ferrari'],0.0,The Chairman of NBCUniversal Telemundo Enterprises is Beau Ferrari.,1,0,0
268,What is the name of Elon Musk's new AI company?,"['X.AI', 'xAI']",0.0,"The name of Elon Musk's new AI company is X.AI Corp., as mentioned in Doc 1 and Doc 2. However, it should be noted that Musk also launched another AI company called xAI, as mentioned in Doc 3 and Doc 4. To avoid confusion, it's important to differentiate between the two companies: X.AI Corp. and xAI.",1,0,0
269,Who won the Virginia Tech spring game 2023?,['maroon'],0.0,The Virginia Tech spring game 2023 was won by Team Maroon with a score of 34-0.,1,0,0
270,Who was named the 2023 National Teacher of the Year?,['Rebecka Peterson'],0.0,Rebecka Peterson was named the 2023 National Teacher of the Year.,1,0,0
271,When does the 2023 Douglas County Fair & Rodeo start?,"['July 28', 'Jul 28', 'Jul. 28', '28 July', '28 Jul', '28 Jul.']",0.0,"The 2023 Douglas County Fair & Rodeo starts on July 28, as stated in Doc 1, Doc 2, Doc 4, and Doc 5.",1,0,0
272,Where are Apple's first two stores in India?,"['Mumbai', 'New Delhi']",0.0,Apple's first two stores in India are located in Mumbai (Apple BKC) and New Delhi (Apple Saket).,1,0,0
