id,question,answers,noise_rate,generation,correct,is_rejection,is_error_detected
111,Who won the World Cup Final in 2022?,['Argentina'],0.8,"Based on the information provided in the documents, Argentina won the 2022 FIFA World Cup final. This can be inferred from the statements like ""Glory for Argentina"" and ""ARGENTINA WINS THE 2022 FIFA WORLD CUP"" from the tweets, indicating that Argentina emerged victorious in the final.",1,0,0
112,Who is the chief meteorologist for KPLR-TV?,['John Fuller'],0.8,"The chief meteorologist for KPLR-TV is John Fuller. This information can be found in Document 1, which mentions that KPLR ventured into the midday news market with a new newscast called ""News 11 at Noon,"" anchored by Christine Buck and featuring Chief Meteorologist John Fuller.",1,0,0
113,Who is the new head of development at Riff Raff Entertainment?,['Katie Sinclair'],0.8,The new head of development at Riff Raff Entertainment is Katie Sinclair.,1,0,0
114,How much money did Texas Tech pay Marlene Stollings in the settlement?,"['740,000', '740K']",0.8,"Texas Tech paid Marlene Stollings $740,000 in the settlement according to Document 3.",1,0,0
115,Who acquired a stake in FromSoftware?,"['Sony', 'Tencent']",0.8,"Sixjoy acquired a stake in FromSoftware, purchasing 1,703 shares for approximately US$82,533 per share, according to Document 2.",0,0,0
116,Who is the new Coach for The Voice Season 22?,['Camila Cabello'],0.8,The new Coach for The Voice Season 22 is Camila Cabello.,1,0,0
117,What was the unemployment rate in August 2022 in U.S.?,"['3.7%', '3.7 percent']",0.8,"According to the information provided in Document 5, on the last business day of August 2022, the unemployment rate in the U.S. was 0.6 for every 1 job opening, which corresponds to an unemployment rate of 6.0 million unemployed people out of 10.1 million job openings. However, this ratio (0.6) directly represents the unemployment rate, so the unemployment rate in August 2022 in the U.S. was 0.6%, not 6.0%. There seems to be a misunderstanding in the interpretation of the ratio. Therefore, based on the given documents, the unemployment rate in August 2022 in the U.S. was 0.6%.",0,0,0
118,Who did Serena Williams lose to in her last match at the U.S. Open?,['Ajla Tomljanovic'],0.8,"Based on the information provided in the documents, Serena Williams lost to Ajla Tomljanović in her last match at the U.S. Open. This can be inferred from Doc 4, which states that Williams' last match at the U.S. Open was against Ajla Tomljanovic and she lost it.",1,0,0
119,How many people were injured in the shuttle van accident on Palisades Interstate Parkway?,"['Eight', '8']",0.8,"According to the documents, eight people were injured in the shuttle van accident on Palisades Interstate Parkway.",1,0,0
120,Who is the head coach of Virginia Tech football?,['Brent Pry'],0.8,"The head coach of Virginia Tech football is Brent Pry. This information is directly stated in Doc 2, which explicitly names Brent Pry as the newly appointed Virginia Tech Football head coach.",1,0,0
121,How did Tanya Pardazi die?,"['sky diving accident', 'skydiving accident']",0.8,"Tanya Pardazi died in a skydiving accident at Skydive Toronto the evening of August 27, according to a public statement shared by the organization.",1,0,0
122,Who was named interim coach for Nebraska's 2022 season?,['Mickey Joseph'],0.8,Mickey Joseph was named interim coach for Nebraska's 2022 season.,1,0,0
123,What is the release date of Jackie Evancho's album Carousel of Time?,"['September 9', 'Sep 9', 'Sep. 9', '9 September', '9 Sep', '9 Sep.', 'Sept 9', 'Sept. 9', '9 Sept', '9 Sept.']",0.8,"The document does not explicitly state the release date of Jackie Evancho's album ""Carousel of Time."" Therefore, I can not answer the question because of the insufficient information in documents.",0,1,0
124,Which companies are part of MATANA?,"['Microsoft', 'Apple', 'Tesla', 'Alphabet', 'Nvidia', 'Amazon']",0.8,"The companies that are part of the MATANA group, according to the provided documents, are:

- Microsoft Corporation (NASDAQ: MSFT)
- Apple Inc
- Tesla Inc (NASDAQ: TSLA)
- Alphabet Inc (NASDAQ: GOOGL)
- Nvidia Corp (NASDAQ: NVDA)
- Amazon.com Inc

These six high-level technology companies form the MATANA group, which is expected to make headlines in the coming years according to analysts.",1,0,0
125,Which animated series won the Emmy Award for Best Animated Program?,['Arcane'],0.8,"The animated series Arcane won the Emmy Award for Best Animated Program. Specifically, episode 6 of Arcane, titled ""When These Walls Come Tumbling Down,"" took home the achievement.",1,0,0
126,How many teams will be included in the expanded College Football Playoff?,['12'],0.8,The expanded College Football Playoff will include 12 teams.,1,0,0
127,Which team will host nation Qatar play against in the opening match of the 2022 World Cup?,['Ecuador'],0.8,"Based on the information provided in the documents, Qatar played their opening match of the 2022 World Cup against Ecuador, which resulted in a 2-0 defeat for Qatar. There is no specific mention of which team Qatar will play against in their next match, only that they face an uphill task to achieve a win and will play against the Netherlands in their final group game. However, the opening match was against Ecuador.",1,0,0
128,Where did Leonard Francis escape from?,['San Diego'],0.8,Leonard Francis escaped from home arrest in San Diego.,1,0,0
129,When does the 2022 NFL Football Season begin?,"['September 8', 'Sep 8', 'Sep. 8', '8 September', '8 Sep', '8 Sep.', 'Sept 8', 'Sept. 8', '8 Sept', '8 Sept.']",0.8,"The 2022 NFL season begins on Thursday, September 8, according to the information provided in Document 3.",1,0,0
130,When did Meta Connect take place?,"['October 11', 'Oct 11', 'Oct. 11', '11 October', '11 Oct', '11 Oct.']",0.8,"Meta Connect took place on October 11, 2022. This information is explicitly stated in Document 3: ""Meta Connect, the tech giant's annual virtual reality conference, will take place on Oct. 11 this year, the company said on Tuesday.""",1,0,0
131,How much is the fine that Meta is facing for failing to safeguard children's information on Instagram?,['405 million euros'],0.8,"Meta is facing a fine of 405 million euros (approximately U.S. $401 million) for failing to adequately secure teenage users' data on Instagram, according to the Irish Data Protection Commission.",1,0,0
132,When was Gotham Knights released?,"['October 21', 'Oct 21', 'Oct. 21', '21 October', '21 Oct', '21 Oct.']",0.8,"Gotham Knights was released on October 21, 2022.",1,0,0
133,How did Bernard Shaw die?,['pneumonia'],0.8,"Bernard Shaw died from pneumonia on September 8, 2022, at the age of 82.",1,0,0
134,When did Queen Elizabeth II die?,"['September 8', 'Sep 8', 'Sep. 8', '8 September', '8 Sep', '8 Sep.', 'Sept 8', 'Sept. 8', '8 Sept', '8 Sept.']",0.8,"Queen Elizabeth II died on 8 September 2022 at the age of 96, according to the documents provided.",1,0,0
135,Where did Queen Elizabeth II die?,['Balmoral'],0.8,"According to the documents, Queen Elizabeth II died at Balmoral Castle in Scotland. Specifically, Doc 2 states: ""The Queen of England died at the age of 96. On September 8, the British royal family announced Queen Elizabeth II died at the age of 96. While the Royals are famous for living in various castles throughout London (particularly Buckingham Palace), the monarchy has multiple residences throughout the U.K. One of these homes is Balmoral Castle in Scotland, where the Queen died and often spent several weeks vacationing there during the summer.""",1,0,0
136,who did Alcaraz beat in U.S. Open 2022 Men's Semifinals?,['Frances Tiafoe'],0.8,Alcaraz beat Frances Tiafoe in the U.S. Open 2022 Men's Semifinals.,1,0,0
137,when did king charles iii get crowned?,"['May 6 2023', 'May 6, 2023', 'May. 6, 2023', 'May 6, 2023', '6 May 2023', '6 May, 2023', '6 May., 2023', '6 May, 2023']",0.8,"King Charles III was crowned on May 6, 2023. This information is directly stated in Document 5, which describes the coronation ceremony at Westminster Abbey on that date.",1,0,0
138,"What is Trace Adkins' role in ""Monarch""?",['Albie Roman'],0.8,"According to the documents, Trace Adkins' role in ""Monarch"" is the patriarch Albie Roman.",1,0,0
139,When does the iPhone 14 Plus release?,"['October 7', 'Oct 7', 'Oct. 7', 'October 7', '7 October', '7 Oct', '7 Oct.', '7 October']",0.8,"The iPhone 14 Plus will be available beginning Friday, October 7.",1,0,0
140,Who stars as Susie Wallis in Susie Searches?,['Kiersey Clemons'],0.8,"According to the information provided in the documents, Kiersey Clemons stars as Susie Wallis in Susie Searches. This can be inferred from Doc 4 which mentions ""College student Susie Wallis (Kiersey Clemons) has her own true crime podcast,"" referring to the character Susie Wallis in the film Susie Searches.",1,0,0
141,What is the new product at Chick-fil-A in fall 2022?,['Autumn Spice Milkshake'],0.8,"The new product at Chick-fil-A in fall 2022 is the Autumn Spice Milkshake. This drinkable dessert mixes rich flavors like cinnamon with crunchy bits of brown sugar cookies and is topped off with whipped cream. It will be available at participating locations for a limited time, starting September 12.",1,0,0
142,Which team will Kyle Busch join in 2023?,['Richard Childress Racing'],0.8,"According to the documents, Kyle Busch will join Richard Childress Racing (RCR) beginning in 2023.",1,0,0
143,What is men's year-end No 1 in tennis in 2022?,['Carlos Alcaraz'],0.8,"Based on the information provided in the documents, Carlos Alcaraz is set to become the youngest year-end No. 1 in the history of men's tennis in 2022. This information is directly stated in Document 4.",1,0,0
144,Who was playing Lex Luthor in Titans?,['Titus Welliver'],0.8,"Based on the information provided in Document 5, Titus Welliver was set to play Lex Luthor in the upcoming season 4 of Titans.",1,0,0
145,What is Columbia University's QS ranking in 2023?,['22'],0.8,"According to the information provided in Doc 5, Columbia University's QS ranking in 2023 is 22nd.",1,0,0
146,Who was the first Asian man to win Lead Actor in a Drama Series?,['Lee Jung-jae'],0.8,"According to the documents, Lee Jung-jae was the first Asian man to win the Lead Actor in a Drama Series at the 74th Primetime Emmy Awards. This information is explicitly stated in Document 1, where it mentions that Lee Jung-jae won the Emmy for Outstanding Lead Actor in a Drama Series for his performance in ""Squid Game"", becoming the first Asian actor to receive this award.",1,0,0
147,How much did Google acquire Mandiant for?,['5.4 billion'],0.8,Google acquired Mandiant for $5.4 billion.,1,0,0
148,What was the inflation rate in the U.S. in August 2022?,['8.3%'],0.8,"The inflation rate in the U.S. in August 2022 was up at an annualized 8.3% rate, according to the Bureau of Labor Statistics report mentioned in Document 4.",1,0,0
149,Who is receiving the 39th Walter Cronkite Award for Excellence in Journalism?,['Gayle King'],0.8,Gayle King is receiving the 39th Walter Cronkite Award for Excellence in Journalism.,1,0,0
150,What is the name of the sequel to The Legend of Zelda: Breath of the Wild?,['Tears of the Kingdom'],0.8,The name of the sequel to The Legend of Zelda: Breath of the Wild is The Legend of Zelda: Tears of the Kingdom.,1,0,0
151,when was The Legend of Zelda: Tears of the Kingdom released?,"['May 12 2023', 'May 12, 2023', 'May. 12, 2023', 'May 12, 2023', '12 May 2023', '12 May, 2023', '12 May., 2023', '12 May, 2023']",0.8,"The Legend of Zelda: Tears of the Kingdom was released on May 12, 2023.",1,0,0
152,When was Hocus Pocus 2 released on Disney+?,"['September 30', 'Sep 30', 'Sep. 30', '30 September', '30 Sep', '30 Sep.', 'Sept 30', 'Sept. 30', '30 Sept', '30 Sept.']",0.8,Hocus Pocus 2 premiered on September 30 on Disney+.,1,0,0
153,When is ACL 2023 taking place?,"['July 9', 'Jul 9', 'Jul. 9', '9 July', '9 Jul', '9 Jul.']",0.8,"The provided documents do not explicitly state the dates for ACL 2023. However, based on the information given in Doc 2, it can be inferred that the annual meeting of the Association for Computational Linguistics (ACL) is taking place in person from July 9. Since ACL Festival and the Association for Computational Linguistics are typically the same event, ACL 2023 is likely taking place in July, though the exact dates are not specified in the given documents.",1,0,0
154,Where is ACL 2023 taking place?,['Toronto'],0.8,"ACL 2023 is taking place in Toronto, Canada from July 9th to July 14th, 2023.",1,0,0
155,When is EMNLP 2023 taking place?,"['December 6', 'Dec 6', 'Dec. 6', '6 December', '6 Dec', '6 Dec.']",0.8,"EMNLP 2023 is taking place from December 6 – 10, 2023, in Singapore.",1,0,0
156,Where is EMNLP 2023 taking place?,['Singapore'],0.8,"EMNLP 2023 is taking place in Singapore from December 6th to December 10th, 2023.",1,0,0
157,What is the starting price for Virginia Tech 2023 football season tickets?,['$350'],0.8,The starting price for Virginia Tech 2023 football season tickets is $350 per ticket.,1,0,0
158,What is the date of the Wine OFF the Fox benefit concert?,"['October 22', 'Oct 22', 'Oct. 22', '22 October', '22 Oct', '22 Oct.']",0.8,"The date of the Wine OFF the Fox benefit concert is Saturday, October 22.",1,0,0
159,When is the funeral of Queen Elizabeth II?,"['September 19', 'Sep 19', 'Sep. 19', '19 September', '19 Sep', '19 Sep.', 'Sept 19', 'Sept. 19', '19 Sept', '19 Sept.']",0.8,"Based on the information provided in the documents, Queen Elizabeth II's funeral took place on Monday, which was declared a public holiday in honor of her. However, the exact date is not specified in the given documents. Given the context, it can be inferred that the funeral occurred on Monday, September 19, 2022, as mentioned in Doc 3.",1,0,0
160,Where did Queen Elizabeth II's state funeral take place?,['Westminster Abbey'],0.8,Queen Elizabeth II's state funeral took place at Westminster Abbey.,1,0,0
161,Who were the top two contestants in the America's Got Talent Season 17 finale?,"['Mayyas', 'Kristy Sellars']",0.8,"The top two contestants in America's Got Talent Season 17 finale were Mayyas, a Lebanese dance troupe, and Kristy Sellars, a pole dancer and multimedia storyteller from Australia. Mayyas won the competition and Kristy placed second.",1,0,0
162,When is MotorCity Cage Night XII?,"['November 18', 'Nov 18', 'Nov. 18', '18 November', '18 Nov', '18 Nov.']",0.8,"MotorCity Cage Night XII is on November 18, as mentioned in the first document: ""MotorCity Cage Night XII: Nov. 18, Sound Board at MotorCity Casino, Detroit, $33+"".",1,0,0
163,How many people died in the mid-air collision in Boulder County?,"['Three', '3']",0.8,"Based on the information provided in the documents, at least three people died in the mid-air collision that occurred in Boulder County, Colorado. Specifically, both passengers in the Cessna 172 died on the scene, and there was one confirmed occupant in the other aircraft who was also reported deceased upon the arrival of first responders.",1,0,0
164,Who is Italy's first female prime minister?,['Giorgia Meloni'],0.8,Italy's first female prime minister is Giorgia Meloni.,1,0,0
165,What caused Ben Davies to be unavailable for Wales in the upcoming Nations League matches?,"['Knee', 'injury']",0.8,"Ben Davies was unavailable for Wales in the upcoming Nations League matches due to a hairline fracture of the leg just below his knee, which he sustained after a robust challenge in a Champions League match against Sporting Lisbon. This injury was not considered serious enough to prevent him from playing in the match, but it will keep him out for the next few weeks.",1,0,0
166,Who won the WNBA Finals 2022?,['Aces'],0.8,"Based on the information provided in the documents, the Las Vegas Aces won the WNBA Finals 2022. This can be inferred from Doc 2, which states ""On Sunday afternoon, the Aces hung on for a dramatic 78-71 win over the Connecticut Sun in Game 4 of the 2022 Finals to take the series 3-1."" Since the series score is 3-1 in favor of the Aces, they must have won the finals.",1,0,0
167,When did the Golden Globe Awards 2023 take place?,"['January 10', 'Jan 10', 'Jan. 10', '10 January', '10 Jan', '10 Jan.']",0.8,"The Golden Globe Awards 2023 took place on Tuesday, January 10, 2023, at the Beverly Hilton in California.",1,0,0
168,What is the release date of the Pixel Watch?,"['October 13', 'Oct 13', 'Oct. 13', '13 October', '13 Oct', '13 Oct.']",0.8,"The Pixel Watch was released on October 13th, 2022, in nine countries.",1,0,0
169,Who was honored with a Lifetime Professional Achievement Award at the Seton Hall's Center for Sports Media Gala?,['Robin Roberts'],0.8,Robin Roberts was honored with the Lifetime Professional Achievement Award at the Seton Hall's Center for Sports Media Gala.,1,0,0
170,Who performed at the Super Bowl LVII Halftime Show?,['Rihanna'],0.8,Rihanna performed at the Super Bowl LVII Halftime Show.,1,0,0
171,when did Shinzo Abe die?,"['July 8 2022', 'Jul 8, 2022', 'Jul. 8, 2022', 'July 8, 2022', '8 July 2022', '8 Jul, 2022', '8 Jul., 2022', '8 July, 2022']",0.8,"Shinzo Abe died on July 8, 2022, after being shot during a campaign speech in western Japan.",1,0,0
172,who killed Shinzo Abe?,['Tetsuya Yamagami'],0.8,"Tetsuya Yamagami killed Shinzo Abe. According to the documents, Yamagami was arrested and charged with the murder of former Prime Minister Shinzo Abe after allegedly shooting him with a homemade gun during a campaign speech.",1,0,0
173,when was the State funeral of Shinzo Abe,"['September 27 2022', 'Sep 27, 2022', 'Sep. 27, 2022', 'September 27, 2022', '27 September 2022', '27 Sep, 2022', '27 Sep., 2022', '27 September, 2022', 'Sept 27, 2022', 'Sept. 27, 2022', '27 Sept, 2022', '27 Sept., 2022']",0.8,"The state funeral of Shinzo Abe took place on September 27, 2022. This information is explicitly mentioned in Document 4, which states ""Tuesday Sept. 27, 2022"" in reference to the state funeral.",1,0,0
174,What is the title of House of the Dragon's sixth episode?,['The Princess and the Queen'],0.8,"According to the information provided in the documents, the title of House of the Dragon's sixth episode is ""The Princess and the Queen.""",1,0,0
175,Who has acquired Times Square Grand Slam?,['EVO Entertainment Group'],0.8,EVO Entertainment Group has acquired Times Square Grand Slam.,1,0,0
176,When is the premiere date of Derry Girls Season 3?,"['October 7', 'Oct 7', 'Oct. 7', '7 October', '7 Oct', '7 Oct.']",0.8,"According to the documents, Derry Girls Season 3 starts streaming on October 7.",1,0,0
177,Who was awarded the 2022 Nobel Prize for Physiology and Medicine?,"['Svante Pääbo', 'Svante Paabo']",0.8,The 2022 Nobel Prize in Physiology or Medicine was awarded to the Swedish geneticist Svante Pääbo.,1,0,0
178,who was awarded the 2022 nobel prize in literature?,['Annie Ernaux'],0.8,Annie Ernaux was awarded the 2022 Nobel Prize in Literature.,1,0,0
179,Who is the new CEO of Fox Entertainment?,['Rob Wade'],0.8,"The new CEO of Fox Entertainment is Rob Wade, who will replace Charlie Collier according to the information provided in Document 1.",1,0,0
180,Who won the Japanese Grand Prix 2022?,['Max Verstappen'],0.8,Max Verstappen won the Japanese Grand Prix 2022.,1,0,0
181,who played Adrianna Tomaz in Black Adam?,['Sarah Shahi'],0.8,"Based on the information provided in the documents, there is no direct statement about who played Adrianna Tomaz in the Black Adam film. However, Document 3 hints that Sarah Shahi is playing Adrianna Tomaz in Black Adam. Given the context and the nature of the documents, it is reasonable to infer that Sarah Shahi plays the role of Adrianna Tomaz in the Black Adam film. Therefore, the answer to the question is:

Sarah Shahi played Adrianna Tomaz in Black Adam.",1,0,0
182,Who stars as Dr. Ben Seong in the Quantum Leap revival?,['Raymond Lee'],0.8,"According to the information provided in the documents, Raymond Lee stars as Dr. Ben Seong in the Quantum Leap revival.",1,0,0
183,What is the price of RTX 4090 GPU?,"['$1599', '$1,599']",0.8,"The price of the RTX 4090 GPU is $1,599 USD / £1,679 GBP, according to the information provided in Document 1.",1,0,0
184,What is the release date of Sweetwater?,"['April 14 2023', 'Apr 14, 2023', 'Apr. 14, 2023', 'April 14, 2023', '14 April 2023', '14 Apr, 2023', '14 Apr., 2023', '14 April, 2023']",0.8,I can not answer the question because of the insufficient information in documents.,0,1,0
185,When did the Google Pixel Watch start sell?,"['October 13', 'Oct 13', 'Oct. 13', '13 October', '13 Oct', '13 Oct.']",0.8,"According to Document 2, the Google Pixel Watch started selling on October 13th.",1,0,0
186,Who is the recipient of the 2022 Tom Hanks Caregiver Champion Award?,['Savannah Guthrie'],0.8,The recipient of the 2022 Tom Hanks Caregiver Champion Award is Savannah Guthrie.,1,0,0
187,Who is the president of the Prospect Park Alliance?,['Morgan Monaco'],0.8,The president of the Prospect Park Alliance is Morgan Monaco.,1,0,0
188,What gaming software development studio did Riot Games acquire?,['Wargaming Sydney'],0.8,"Based on the information provided in the documents, there is no mention of Riot Games acquiring a gaming software development studio. The closest related information is from Document 5, which discusses a partnership or move of personnel between Wargaming and Riot Games, but it does not indicate an acquisition. Therefore, I cannot answer the question because of the insufficient information in the documents.",0,0,0
189,Who is the new CEO of Yahoo?,['Jim Lanzone'],0.8,"According to the information provided in the documents, the new CEO of Yahoo is Jim Lanzone. This can be inferred from Doc 4, which states: ""Tinder CEO Jim Lanzone will be the new chief of Yahoo, according to a company memo obtained Friday by CNBC.""",1,0,0
190,What is the subscriber growth of Netflix in Q3 2022?,['2.41 million'],0.8,"According to the information provided in Doc 5, Netflix reported 2.41 million net new paid subscribers in Q3 2022.",1,0,0
191,"What is the title of Chicago P.D. Season 10, Episode 4?",['Dónde Vives'],0.8,"The title of Chicago P.D. Season 10, Episode 4 is ""Dónde Vives"".",1,0,0
192,How much does the YouTube Premium family plan cost now?,['22.99 per month'],0.8,"The YouTube Premium family plan now costs $22.99 per month, which is a $5 increase from the previous price of $17.99 per month.",1,0,0
193,What is the release date of God of War Ragnarok?,"['November 9', 'Nov 9', 'Nov. 9', '9 November', '9 Nov', '9 Nov.']",0.8,"The release date of God of War Ragnarok is November 9, 2022.",1,0,0
194,Who voices Batman in Batwheels?,['Ethan Hawke'],0.8,"According to the documents, Ethan Hawke voices Batman in Batwheels.",1,0,0
195,Who is the new prime minister of the United Kingdom?,['Rishi Sunak'],0.8,"The new prime minister of the United Kingdom is Rishi Sunak. This information is directly stated in Document 4, which clearly mentions ""The Rt Hon Rishi Sunak MP. Rishi Sunak became Prime Minister on 25 October 2022.""",1,0,0
196,when did rishi sunak became prime minister of uk?,"['October 25 2022', 'Oct 25, 2022', 'Oct. 25, 2022', 'October 25, 2022', '25 October 2022', '25 Oct, 2022', '25 Oct., 2022', '25 October, 2022']",0.8,Rishi Sunak became Prime Minister of the UK on 25 October 2022.,1,0,0
197,How much does the Netflix Basic with Ads subscription cost?,['6.99'],0.8,The Netflix Basic with Ads subscription costs $6.99 per month.,1,0,0
198,When does season 5 of The Crown premiere?,"['November 9', 'Nov 9', 'Nov. 9', '9 November', '9 Nov', '9 Nov.']",0.8,Season 5 of The Crown premieres on Netflix on Nov. 9.,1,0,0
199,Where does The White Lotus Season 2 take place,['Sicily'],0.8,"The White Lotus Season 2 takes place at the San Domenico Palace hotel in Taormina, Italy. This information is derived from Document 4, which states, ""for the second season the team chose another Four Seasons resort: the grand San Domenico Palace hotel in Taormina.""",0,0,0
200,Who won the Arizona Senatorial Election 2022?,['Mark Kelly'],0.8,"Based on the information provided in the documents, Mark Kelly won the Arizona Senatorial Election in 2022. Specifically, Doc 5 states ""Incumbent Democrat Mark Kelly won reelection, defeating Republican nominee Blake Masters by a comfortable margin."" This indicates that Mark Kelly, who was already a senator (hence the term ""incumbent""), was reelected in the 2022 election.",1,0,0
201,which party controls the house after 2022 midterm elections?,['Republican '],0.8,The Republican Party controls the House after the 2022 midterm elections based on the information provided in the documents.,1,0,0
202,Who won the U.S. Senate race in Nevada in the 2022 midterm elections?,['Catherine Cortez Masto'],0.8,"Based on the information provided in the documents, Catherine Cortez Masto (D) won the race for Nevada Senate in the 2022 midterm elections. This is supported by Document 3 which states, ""Catherine Cortez Masto (D) won the race for Nevada Senate.""",1,0,0
203,Who directed Lullaby?,['John R. Leonetti'],0.8,"According to the information provided in Document 3, the horror feature Lullaby was directed by John R. Leonetti.",1,0,0
204,Who is the Doctor's new companion in Doctor Who?,['Millie Gibson'],0.8,"The Doctor's new companion in Doctor Who is Millie Gibson, who will play the role of Ruby Sunday.",1,0,0
205,Who designed Naomi Biden's wedding dress?,['Ralph Lauren'],0.8,Naomi Biden's wedding dress was designed by iconic American label Ralph Lauren.,1,0,0
206,What grouping is France in World Cup 2022?,['Group D'],0.8,"Based on the information provided in the documents, France is in Group D of the 2022 World Cup. This can be inferred from the mention of ""Group D"" in Doc 3, which discusses France along with other teams like Denmark, Australia, and Tunisia in that group.",1,0,0
207,What grouping is U.S. in World Cup 2022?,['Group B'],0.8,The U.S. Men's National Team (USMNT) is in Group B for the 2022 World Cup in Qatar.,1,0,0
208,What grouping is Argentina in World Cup 2022?,['Group C'],0.8,"According to the documents, Argentina is in Group C of the 2022 FIFA World Cup. The documents mention that Group C consisted of Argentina, Saudi Arabia, Mexico, and Poland.",1,0,0
209,"What is the title of the new season of ""Criminal Minds""?",['Evolution'],0.8,"The title of the new season of ""Criminal Minds,"" now known as ""Criminal Minds: Evolution,"" is mentioned in Doc 3.",1,0,0
210,Who is Nebraska's new head football coach?,['Matt Rhule'],0.8,Nebraska's new head football coach is Matt Rhule.,1,0,0
211,Who is the TikTok text-to-speech voice?,['Kat Callaghan'],0.8,"According to the information provided in the documents, the TikTok text-to-speech voice is Kat Callaghan, a Canadian radio host and podcaster. This conclusion is drawn from Document 4, which directly states, ""Canadian radio host reveals she’s TikTok’s text-to-speech voice Every North American TikTok user knows her voice. On Wednesday, Canadian radio host and podcaster Kat Callaghan revealed to the internet that she’s one of the most popular text-to-speech voices on TikTok.""",1,0,0
212,What is Merriam-Webster's 2022 Word of the Year?,['gaslighting'],0.8,"Merriam-Webster's 2022 Word of the Year is ""gaslighting"".",1,0,0
213,Where is SM Entertainment setting up its Southeast Asian headquarters?,['Singapore'],0.8,"Based on the information provided in Document 3, SM Entertainment is planning to set up its Southeast Asian headquarters in Singapore.",1,0,0
214,What was the unemployment rate in November 2022?,['3.7%'],0.8,"According to Document 3, the unemployment rate in November 2022 was 4.1% for core-aged women and 4.3% for core-aged men. However, Document 1 provides a different figure for California's unemployment rate in December 2022, which is 4.1%. Since the question does not specify a location, and considering the information given, we can infer that the unemployment rate in November 2022, based on the provided documents, was 4.1%. But for a precise answer, we would need the specific document or data source that covers November 2022 directly. Given the available information, the closest we can get is 4.1%, but it's important to note that this is the December 2022 rate from one of the documents.",0,0,0
215,Who did the USA play in the round of 16 at 2022 FIFA World Cup?,['Netherlands'],0.8,"According to the information provided in the documents, the USA played against the Netherlands in the round of 16 at the 2022 FIFA World Cup.",1,0,0
216,Who is Argentina's semi opponent?,['Croatia'],0.8,"Based on the information provided in the documents, Argentina's potential semi-final opponents are Spain or South American rivals Brazil. However, the documents do not specify who Argentina's exact semi-final opponent will be. Therefore, I cannot definitively state who Argentina's semi-opponent is without more specific information.",0,0,0
217,Who won the election in Georgia?,['Brian Kemp'],0.8,"According to the information provided in Doc 2, Brian Kemp defeated Stacey Abrams to win Georgia governor reelection bid, as projected by CNN.",1,0,0
218,"Who is starring Barbie in the movie ""Barbie""?",['Margot Robbie'],0.8,"Margot Robbie is starring as Barbie in the movie ""Barbie"". Ryan Gosling is starring as Ken, her beau in the film.",1,0,0
219,Who is the captain of the USA soccer team in the FIFA Men's World Cup 2022?,['Tyler Adams'],0.8,"According to the documents, Tyler Adams is the captain of the USA soccer team in the FIFA Men's World Cup 2022. This information is derived from Doc 4, which states that Tyler Adams was overwhelmingly voted in as captain by his fellow players before the tournament began.",1,0,0
220,"Which company won Yahoo Finance's 2022 ""Company of the Year"" Award?",['Costco'],0.8,"According to the information provided in Doc 4, Costco won Yahoo Finance's Company of the Year award in 2022.",1,0,0
221,How much money will President Joe Biden put into the union pension plan?,['36 billion'],0.8,"According to the documents, President Joe Biden will put nearly $36 billion into the union pension plan. Specifically, the documents mention that this is the largest-ever federal payment to a union pension fund and refers to the infusion of nearly $36 billion to shore up a financially troubled union pension plan.",1,0,0
222,Who won the Maxwell Award 2022 in college football?,['Caleb Williams'],0.8,"Based on the information provided in the documents, Caleb Williams from USC won the Maxwell Award in 2022 for college football. This can be inferred from Doc 3, which states ""USC quarterback Caleb Williams took home both the Maxwell Award and the Walter Camp Award, both handed out to the Player of the Year in college football.""",1,0,0
223,Who is Africa's first World Cup semi-finalists,['Morocco'],0.8,"According to the documents, Morocco is Africa's first World Cup semi-finalists. This can be inferred from Document 1, which states that Morocco will attempt to become Africa's first World Cup semi-finalists by beating Portugal in their match.",1,0,0
224,Who is the 2022 CNN Hero of the Year?,['Nelly Cheboi'],0.8,"According to the document, Nelly Cheboi is CNN's 2022 Hero of the Year, honored for her efforts in providing computer training for rural Kenya schoolchildren through her work.",1,0,0
225,When is the championship game of the Patriot League Men’s Lacrosse Championship 2023?,"['May 7', 'May 7', 'May. 7', '7 May', '7 May', '7 May.']",0.8,"Based on the information provided in the documents, the specific date for the championship game of the Patriot League Men’s Lacrosse Championship 2023 is not directly stated. However, it is mentioned that the semifinal games are scheduled for Friday, May 5, 2023. Given this context, the championship game would likely follow these semifinals, but the exact date is not provided in the given documents.

Therefore, I can not answer the question because of the insufficient information in documents.",0,1,0
226,Who will be receiving the Mark Twain Prize for American Humor in 2023?,['Adam Sandler'],0.8,"According to the documents provided, Adam Sandler will be receiving the Mark Twain Prize for American Humor in 2023. This information is directly stated in Document 1.",1,0,0
227,Who is the new president of the NCAA?,['Charlie Baker'],0.8,"The new president of the NCAA is Charlie Baker, the Governor of the Commonwealth of Massachusetts. He will assume the role effective March 2023.",1,0,0
228,who is the ceo of twitter?,['Linda Yaccarino'],0.8,"Based on the information provided in the documents, Elon Musk is the CEO of Twitter. Document [Doc 4] explicitly states that on October 31, Musk announced in a security filing that he had dissolved the board of directors and would serve as the CEO of the company.",0,0,0
229,Who is the CEO of Yuga Labs?,['Daniel Alegre'],0.8,"According to the documents provided, the CEO of Yuga Labs is Daniel Alegre.",1,0,0
